player_id,fullname,height,weight,position,from_year,to_year,birth_date,hall_of_fame
halbrsw01,Swede Halbrook,7-3,235,C,1961,1962,1933-01-30,n
halebr01,Bruce Hale,6-1,170,G-F,1949,1951,1918-08-30,n
haleha01,Hal Hale,6-1,180,G,1968,1968,1945-09-21,n
haleyja01,Jack Haley,6-10,240,C-F,1989,1998,1964-01-27,n
halibty01,Tyrese Haliburton,6-5,185,G,2021,2025,2000-02-29,n
halimsh01,Shaler Halimon,6-5,199,G-F,1969,1973,1945-03-30,n
hallde01,Devon Hall,6-2,215,G,2020,2020,1995-07-07,n
halldo01,Donta Hall,6-9,232,F,2020,2021,1997-08-07,n
halljo02,Jordan Hall,6-7,215,G-F,2023,2023,2002-01-14,n
halljo01,Josh Hall,6-9,190,F,2021,2021,2000-10-08,n
hallmi01,Mike Hall,6-8,230,F,2007,2007,1984-06-05,n
hallpj01,PJ Hall,6-8,245,F,2025,2025,2002-02-21,n
hallty01,Tyler Hall,6-5,209,G,2022,2022,1997-03-25,n
hallije01,Jeff Halliburton,6-5,193,G,1972,1973,1949-07-03,n
hamda01,Darvin Ham,6-7,220,F,1997,2005,1973-07-23,n
hamerst01,Steve Hamer,7-0,245,C,1997,1997,1973-11-13,n
hamilda01,Dale Hamilton,6-0,180,G-F,1950,1950,1919-08-16,n
hamilda02,Daniel Hamilton,6-7,195,G-F,2018,2019,1995-08-08,n
hamilde01,Dennis Hamilton,6-8,210,F,1968,1971,1944-05-08,n
hamiljo01,Joe Hamilton,5-10,160,G,1971,1976,1948-07-05,n
hamiljo02,Jordan Hamilton,6-7,220,G-F,2012,2016,1990-10-06,n
hamilju01,Justin Hamilton,7-0,260,C,2014,2017,1990-04-01,n
hamilra01,Ralph Hamilton,6-1,188,G-F,1949,1949,1921-06-10,n
hamilri01,Richard Hamilton,6-6,185,G-F,2000,2013,1978-02-14,n
hamilro01,Roy Hamilton,6-2,180,G,1980,1981,1957-07-20,n
hamilst01,Steve Hamilton,6-6,190,F-C,1959,1960,1934-11-30,n
hamilta01,Tang Hamilton,6-8,220,F,2002,2002,1978-05-26,n
hamilth01,Thomas Hamilton,7-2,330,C,1996,2000,1975-04-03,n
hamilze01,Zendon Hamilton,6-11,250,C-F,2001,2006,1975-04-27,n
hammige01,Geert Hammink,7-0,262,C,1994,1996,1969-07-12,n
hammoju01,Julian Hammond,6-5,205,F,1968,1972,1943-05-27,n
hammoto01,Tom Hammonds,6-9,215,F,1990,2001,1967-03-27,n
hammoaj01,A.J. Hammons,7-0,260,C,2017,2017,1992-08-27,n
hamoojo01,Joe Hamood,6-0,180,G,1968,1968,1943-09-07,n
hamptrj01,R.J. Hampton,6-4,175,G,2021,2024,2001-02-07,n
hancoda01,Darrin Hancock,6-7,205,G-F,1995,1997,1971-11-03,n
handlbe01,Ben Handlogten,6-10,240,C,2004,2005,1973-11-16,n
hankice01,Cecil Hankins,6-1,175,G,1947,1948,1922-01-06,n
hankiph01,Phil Hankinson,6-8,195,F,1974,1975,1951-07-26,n
hannadu01,Dusty Hannahs,6-3,210,G,2019,2020,1993-09-02,n
hannual01,Alex Hannum,6-7,210,F-C,1950,1957,1923-07-19,y
hanrado01,Don Hanrahan,6-7,200,F,1953,1953,1929-02-06,n
hansro01,Rollen Hans,6-2,210,G,1954,1955,1931-04-13,n
hansbbe01,Ben Hansbrough,6-3,203,G,2013,2013,1987-12-23,n
hansbty01,Tyler Hansbrough,6-9,250,F,2010,2016,1985-11-03,n
hansebo01,Bob Hansen,6-6,190,G,1984,1992,1961-01-18,n
hansegl01,Glenn Hansen,6-4,205,G,1976,1978,1952-04-21,n
hansela01,Lars Hansen,6-10,225,C,1979,1979,1954-09-14,n
hansetr01,Travis Hansen,6-6,205,G,2004,2004,1978-04-15,n
hansore01,Reggie Hanson,6-8,195,F,1998,1998,1968-10-06,n
hanzlbi01,Bill Hanzlik,6-7,185,G-F,1981,1990,1957-12-06,n
haranlu01,Luke Harangody,6-8,246,F,2011,2012,1988-01-02,n
hardaan01,Anfernee Hardaway,6-7,195,G-F,1994,2008,1971-07-18,n
hardati01,Tim Hardaway,6-0,175,G,1990,2003,1966-09-01,y
hardati02,Tim Hardaway Jr.,6-5,205,G,2014,2025,1992-03-16,n
hardeja01,James Harden,6-5,220,G,2010,2025,1989-08-26,n
hardire01,Reggie Harding,7-0,249,C,1964,1968,1942-05-04,n
hardnch01,Charlie Hardnett,6-8,225,F-C,1963,1965,1938-09-13,n
hardyal01,Alan Hardy,6-7,195,F,1981,1982,1957-05-25,n
hardyda01,Darrell Hardy,6-7,220,F,1968,1968,,n
hardyja02,Jaden Hardy,6-4,198,G,2023,2025,2002-07-05,n
hardyja01,James Hardy,6-8,220,F-C,1979,1982,1956-12-01,n
hargeir01,Ira Harge,6-9,225,C,1968,1973,1941-03-14,n
hargijo01,John Hargis,6-2,180,G-F,1950,1951,1920-08-20,n
harklej01,Elijah Harkless,6-3,195,G,2025,2025,2000-02-03,n
harklma01,Maurice Harkless,6-7,220,F-G,2013,2022,1993-05-11,n
harknje01,Jerry Harkness,6-2,175,G,1964,1969,1940-05-07,n
harlisk01,Skip Harlicka,6-1,185,G,1969,1969,1946-10-14,n
harmoje01,Jerome Harmon,6-4,190,G,1995,1995,1969-02-06,n
harpede01,Derek Harper,6-4,185,G,1984,1999,1961-10-13,n
harpeja01,Jared Harper,5-10,175,G,2020,2022,1997-09-14,n
harpeju01,Justin Harper,6-10,225,F,2012,2017,1989-08-30,n
harpemi01,Mike Harper,6-10,195,C-F,1981,1982,1957-12-09,n
harpero01,Ron Harper,6-6,185,G-F,1987,2001,1964-01-20,n
harpero02,Ron Harper Jr.,6-6,245,G-F,2023,2024,2000-04-12,n
harprma01,Matt Harpring,6-7,231,F,1999,2009,1976-05-31,n
harremo01,Montrezl Harrell,6-7,240,F-C,2016,2023,1994-01-26,n
harrejo01,Josh Harrellson,6-10,275,C,2012,2014,1989-02-12,n
harriad01,Adam Harrington,6-5,200,G,2003,2003,1980-07-05,n
harrial01,Al Harrington,6-9,230,F,1999,2014,1980-02-17,n
harriju01,Junior Harrington,6-4,180,G,2003,2007,1980-10-02,n
harriot01,Othella Harrington,6-9,235,F-C,1997,2008,1974-01-31,n
harriar01,Art Harris,6-4,185,G,1969,1972,1947-01-13,n
harribe01,Bernie Harris,6-10,200,F,1975,1975,1950-11-26,n
harribi01,Billy Harris,6-2,185,G,1975,1975,1951-11-12,n
harribo01,Bob Harris,6-7,195,F-C,1950,1954,1927-03-16,n
harrich01,Chris Harris,6-3,190,G,1956,1956,1933-08-11,n
harride01,Devin Harris,6-3,185,G,2005,2019,1983-02-27,n
harriel01,Elias Harris,6-8,239,F,2014,2014,1989-07-06,n
harriga01,Gary Harris,6-4,210,G,2015,2025,1994-09-14,n
harrija01,Jalen Harris,6-5,195,G,2021,2021,1998-08-14,n
harrijo01,Joe Harris,6-6,220,G,2015,2024,1991-09-06,n
harrike01,Kevon Harris,6-5,216,G,2023,2024,1997-06-24,n
harrilu01,Lucious Harris,6-5,190,G,1994,2005,1970-12-18,n
harrima01,Manny Harris,6-5,185,G,2011,2017,1989-09-21,n
harrimi01,Mike Harris,6-6,240,F,2008,2014,1983-06-15,n
harrist01,Steve Harris,6-5,195,G,1986,1990,1963-10-15,n
harrite01,Terrel Harris,6-5,190,G,2012,2013,1987-08-10,n
harrito02,Tobias Harris,6-8,226,F,2012,2025,1992-07-15,n
harrito01,Tony Harris,6-3,190,G,1991,1995,1967-05-13,n
harriaa01,Aaron Harrison,6-6,210,G,2016,2018,1994-10-28,n
harrian01,Andrew Harrison,6-6,213,G,2017,2019,1994-10-28,n
harribo02,Bob Harrison,6-1,190,G,1950,1958,1927-08-12,n
harrida01,David Harrison,7-0,280,C,2005,2008,1982-08-15,n
harrish01,Shaquille Harrison,6-4,190,G,2018,2024,1993-10-06,n
hartja01,Jason Hart,6-3,185,G,2001,2010,1978-04-29,n
hartjo01,Josh Hart,6-4,215,G,2018,2025,1995-03-06,n
harteis01,Isaiah Hartenstein,7-0,255,F,2019,2025,1998-05-05,n
harvean01,Antonio Harvey,6-11,225,F-C,1994,2003,1970-07-06,n
harvedo01,Donnell Harvey,6-8,220,F,2001,2005,1980-08-26,n
haskisc01,Scott Haskin,6-11,250,C-F,1994,1994,1970-09-19,n
haskicl01,Clem Haskins,6-3,195,G,1968,1976,1943-07-11,n
hasleud01,Udonis Haslem,6-8,235,F-C,2004,2023,1980-06-09,n
hassetr01,Trenton Hassell,6-5,200,G,2002,2010,1979-03-04,n
hassebi01,Billy Hassett,5-11,180,G,1950,1951,1921-10-21,n
hassejo01,Joe Hassett,6-5,180,G,1978,1983,1955-09-11,n
hastisc01,Scott Hastings,6-10,235,F-C,1983,1993,1960-06-03,n
hastoki01,Kirk Haston,6-9,242,F,2002,2003,1979-03-10,n
hattove01,Vern Hatton,6-3,195,G,1959,1962,1936-01-13,n
hausesa01,Sam Hauser,6-8,215,F,2022,2025,1997-12-08,n
havlijo01,John Havlicek,6-5,203,F-G,1963,1978,1940-04-08,y
hawessp01,Spencer Hawes,7-1,245,C-F,2008,2017,1988-04-28,n
hawesst01,Steve Hawes,6-9,220,C-F,1975,1984,1950-05-26,n
hawkiro01,Bubbles Hawkins,6-4,190,G,1976,1979,1954-06-30,n
hawkico01,Connie Hawkins,6-8,210,F-C,1968,1976,1942-07-17,y
hawkihe01,Hersey Hawkins,6-3,190,G,1989,2001,1966-09-29,n
hawkijo01,Jordan Hawkins,6-5,195,G,2024,2025,2002-04-29,n
hawkiju01,Juaquin Hawkins,6-7,220,G-F,2003,2003,1973-07-02,n
hawkima01,Marshall Hawkins,6-3,205,F,1950,1950,1924-08-03,n
hawkimi01,Michael Hawkins,6-0,178,G,1997,2001,1972-10-28,n
hawkito01,Tom Hawkins,6-5,210,F,1960,1969,1936-12-22,n
hawthna01,Nate Hawthorne,6-4,190,G,1974,1976,1950-01-15,n
hayesch01,Chuck Hayes,6-6,240,F-C,2006,2016,1983-06-11,n
hayesel01,Elvin Hayes,6-9,235,F-C,1969,1984,1945-11-17,y
hayesja01,Jarvis Hayes,6-7,220,F,2004,2010,1981-08-09,n
hayesja02,Jaxson Hayes,7-0,220,F,2020,2025,2000-05-23,n
hayesji01,Jim Hayes,6-3,200,G,1971,1971,1948-02-18,n
hayeski01,Killian Hayes,6-5,195,G,2021,2025,2001-07-27,n
hayesni01,Nigel Hayes,6-8,254,F,2018,2018,1994-12-16,n
hayesst01,Steve Hayes,7-0,205,C,1982,1986,1955-08-02,n
haywago01,Gordon Hayward,6-7,225,F-G,2011,2024,1990-03-23,n
haywala01,Lazar Hayward,6-6,225,F,2011,2013,1986-11-26,n
haywobr01,Brendan Haywood,7-0,268,C,2002,2015,1979-11-27,n
haywosp01,Spencer Haywood,6-8,225,F-C,1970,1983,1949-04-22,y
hazenjo01,John Hazen,6-2,172,G,1949,1949,1927-03-02,n
abdulma01,Walt Hazzard,6-2,185,G,1965,1974,1942-04-15,n
headlu01,Luther Head,6-3,185,G,2006,2011,1982-11-26,n
healsh01,Shane Heal,6-0,180,G,1997,2004,1970-09-06,n
heanebr01,Brian Heaney,6-2,180,G,1970,1970,1946-09-03,n
heardga01,Gar Heard,6-6,219,F,1971,1981,1948-05-03,n
hearnre01,Reggie Hearn,6-5,210,G,2018,2018,1991-08-14,n
heddehe01,Herm Hedderick,6-5,170,G,1955,1955,1930-01-10,n
heggsal01,Alvin Heggs,6-8,225,F,1996,1996,1967-12-12,n
heinsto01,Tom Heinsohn,6-7,218,F-C,1957,1965,1934-08-26,y
hemridi01,Dick Hemric,6-6,220,F,1956,1957,1933-08-29,n
hendeal01,Alan Henderson,6-9,235,F,1996,2007,1972-12-02,n
hendece01,Cedric Henderson,6-8,210,F,1987,1987,1965-10-03,n
hendece02,Cedric Henderson,6-7,215,F,1998,2002,1975-03-11,n
hendeda01,Dave Henderson,6-5,195,G,1988,1988,1964-07-21,n
hendege01,Gerald Henderson,6-2,175,G,1980,1992,1956-01-16,n
hendege02,Gerald Henderson,6-5,215,G,2010,2017,1987-12-09,n
hendejr01,J.R. Henderson,6-8,226,F,1999,1999,1976-10-30,n
hendeje01,Jerome Henderson,6-11,230,C-F,1986,1987,1959-10-05,n
hendeke01,Kevin Henderson,6-4,195,G,1987,1988,1964-03-22,n
hendesc01,Scoot Henderson,6-3,202,G,2024,2025,2004-02-03,n
hendeto01,Tom Henderson,6-3,190,G,1975,1983,1952-01-26,n
hendrta01,Taylor Hendricks,6-9,210,F,2024,2025,2003-11-22,n
hendrma01,Mark Hendrickson,6-9,220,F,1997,2000,1974-06-23,n
hennela01,Larry Hennessy,6-3,185,G,1956,1957,1929-05-20,n
henrido01,Don Henriksen,6-7,225,F-C,1953,1955,1929-10-10,n
henryaa01,Aaron Henry,6-6,210,F,2022,2022,1999-08-30,n
henryal01,Al Henry,6-9,190,C,1971,1972,1949-02-09,n
henrybi01,Bill Henry,6-9,215,C,1949,1950,1924-12-27,n
henryca01,Carl Henry,6-6,205,G,1986,1986,1960-08-16,n
henryco01,Conner Henry,6-7,195,G,1987,1988,1963-07-21,n
henrymy01,Myke Henry,6-6,210,F,2018,2018,1992-12-23,n
henrysk01,Skeeter Henry,6-7,190,G,1994,1994,1967-12-08,n
henryxa01,Xavier Henry,6-6,220,G,2011,2015,1991-03-15,n
hensojo01,John Henson,6-9,219,C-F,2013,2020,1990-12-28,n
hensost01,Steve Henson,5-11,177,G,1991,1999,1968-02-02,n
hentzch01,Charlie Hentz,6-5,210,F,1971,1971,1947-09-13,n
hermabi01,Bill Herman,6-3,170,G,1950,1950,1924-05-17,n
hermskl01,Kleggie Hermsen,6-9,225,C-F,1947,1953,1923-03-12,n
hernade01,Dewan Hernandez,6-10,235,F,2020,2020,1996-12-09,n
hernaju01,Juancho Hernangómez,6-9,214,F,2017,2023,1995-09-28,n
hernawi01,Willy Hernangómez,6-11,250,C,2017,2023,1994-05-27,n
herrech01,Chris Herren,6-2,197,G,2000,2001,1975-09-27,n
herreca01,Carl Herrera,6-9,215,F,1992,1999,1966-12-14,n
herrmwa01,Walter Herrmann,6-9,225,F,2007,2009,1979-06-26,n
herroty01,Tyler Herro,6-5,195,G,2020,2025,2000-01-20,n
herroke01,Keith Herron,6-6,195,G-F,1979,1982,1956-06-14,n
hertzso01,Sonny Hertzberg,5-10,175,G,1947,1951,1922-07-29,n
herveke01,Kevin Hervey,6-9,230,F,2020,2020,1996-07-09,n
hesteda01,Dan Hester,6-8,210,F,1971,1971,1948-11-08,n
hetzefr01,Fred Hetzel,6-8,220,F-C,1966,1971,1942-07-21,n
hewitbi01,Bill Hewitt,6-7,210,F,1969,1975,1944-08-08,n
hewsoja01,Jack Hewson,6-6,195,F-C,1948,1948,1924-09-07,n
heymaar01,Art Heyman,6-5,205,F-G,1964,1970,1941-06-24,n
hezonma01,Mario Hezonja,6-8,220,F-G,2016,2020,1995-02-25,n
hibbero01,Roy Hibbert,7-2,270,C,2009,2017,1986-12-11,n
hickena01,Nat Hickey,5-11,180,G-F,1948,1948,1902-01-30,n
hicksis01,Isaiah Hicks,6-9,230,F,2018,2019,1994-07-24,n
hicksph01,Phil Hicks,6-7,205,F,1977,1979,1953-01-31,n
hicksjj01,J.J. Hickson,6-9,242,F-C,2009,2016,1988-09-04,n
hieldbu01,Buddy Hield,6-4,220,G-F,2017,2025,1992-12-17,n
higgibi01,Bill Higgins,6-2,180,G,1975,1975,1952-12-15,n
higgico01,Cory Higgins,6-5,180,G,2012,2013,1989-06-14,n
higgiea01,Earle Higgins,6-8,195,F,1971,1971,1946-12-30,n
higgimi01,Mike Higgins,6-9,220,F,1990,1991,1967-02-17,n
higgiro01,Rod Higgins,6-7,200,F,1983,1995,1960-01-31,n
higgise01,Sean Higgins,6-9,205,G-F,1991,1998,1968-12-30,n
higgske01,Kenny Higgs,6-0,180,G,1979,1982,1955-01-31,n
highjo01,Johnny High,6-3,185,G,1980,1984,1957-04-25,n
highsha01,Haywood Highsmith,6-7,220,F,2019,2025,1996-12-09,n
hightwa01,Wayne Hightower,6-8,192,F-C,1963,1972,1940-01-14,n
hilarne01,Nenê,6-11,250,F-C,2003,2019,1982-09-13,n
hillar01,Armond Hill,6-4,190,G,1977,1984,1953-03-31,n
hillcl01,Cleo Hill,6-1,185,G,1962,1962,1938-05-24,n
hillga01,Gary Hill,6-4,185,G,1964,1965,1941-10-07,n
hillge01,George Hill,6-4,188,G,2009,2023,1986-05-04,n
hillgr01,Grant Hill,6-8,225,F-G,1995,2013,1972-10-05,y
hilljo01,Jordan Hill,6-10,235,C-F,2010,2017,1987-07-27,n
hillma01,Malcolm Hill,6-6,220,F,2022,2023,1995-10-26,n
hillsi01,Simmie Hill,6-7,233,F,1970,1974,1946-11-14,n
hillso01,Solomon Hill,6-6,226,F,2014,2022,1991-03-18,n
hillst01,Steven Hill,7-0,248,C,2009,2009,1985-11-14,n
hillty01,Tyrone Hill,6-9,240,F,1991,2004,1968-03-19,n
hillhar01,Art Hillhouse,6-7,220,C,1947,1948,1916-06-12,n
hillida01,Darrun Hilliard,6-6,205,G,2016,2018,1993-04-13,n
hillmda01,Darnell Hillman,6-9,215,F-C,1972,1980,1949-08-29,n
hiltofr01,Fred Hilton,6-3,185,G-F,1972,1973,1948-01-15,n
hinriki01,Kirk Hinrich,6-4,190,G,2004,2016,1981-01-02,n
hinsoro01,Roy Hinson,6-9,210,F-C,1984,1991,1961-05-02,n
hintona01,Nate Hinton,6-5,210,G,2021,2024,1999-06-08,n
hirscme01,Mel Hirsch,5-6,165,G,1947,1947,1921-07-31,n
hitchle01,Lew Hitch,6-8,200,F-C,1952,1957,1929-07-16,n
hitero01,Robert Hite,6-2,184,G,2007,2007,1984-01-12,n
hoardja01,Jaylen Hoard,6-8,216,F,2020,2022,1999-03-30,n
hobsoda01,Darington Hobson,6-7,210,G,2012,2012,1987-09-29,n
hodgedm01,D'Moi Hodge,6-4,188,G,2024,2024,1998-12-20,n
hodgedo01,Donald Hodge,7-0,230,C,1992,1996,1969-02-25,n
hodgeju01,Julius Hodge,6-7,210,G,2006,2007,1983-11-18,n
hodgecr01,Craig Hodges,6-2,190,G,1983,1992,1960-06-27,n
hoefech01,Charlie Hoefer,5-9,158,G,1947,1948,1921-09-16,n
hoffmpa01,Paul Hoffman,6-2,195,G-F,1948,1955,1925-05-05,n
hogsebo01,Bob Hogsett,6-7,230,F,1967,1968,1941-01-29,n
hoguedu01,Paul Hogue,6-9,240,C,1963,1964,1940-04-28,n
hoibefr01,Fred Hoiberg,6-4,203,G,1996,2005,1972-10-15,n
holcodo01,Doug Holcomb,6-4,200,F,1949,1949,1921-02-09,n
holcora01,Randy Holcomb,6-9,225,F,2006,2006,1979-08-08,n
holidaa01,Aaron Holiday,6-0,185,G,2019,2025,1996-09-30,n
holidjr01,Jrue Holiday,6-4,205,G,2010,2025,1990-06-12,n
holidju01,Justin Holiday,6-6,180,F,2013,2024,1989-04-05,n
hollabr01,Brad Holland,6-3,180,G,1980,1982,1956-12-06,n
hollajo01,Joe Holland,6-4,185,F,1950,1952,1925-09-26,n
hollajo02,John Holland,6-5,205,G-F,2018,2019,1988-11-06,n
hollaro01,Ron Holland,6-8,206,F,2025,2025,2005-07-07,n
hollawi01,Wilbur Holland,6-0,175,G,1976,1979,1951-11-08,n
hollili01,Lionel Hollins,6-3,185,G,1976,1985,1953-10-19,n
holliry01,Ryan Hollins,7-0,240,C,2007,2016,1984-10-10,n
hollies01,Essie Hollis,6-6,195,F,1979,1979,1955-05-16,n
holliro01,Rondae Hollis-Jefferson,6-6,217,F,2016,2021,1995-01-03,n
holmade01,Dennis Holman,6-3,175,G,1968,1968,1945-10-08,n
holmeri01,Richaun Holmes,6-10,235,C-F,2016,2025,1993-10-15,n
holmgch01,Chet Holmgren,7-1,213,F-C,2024,2025,2002-05-01,n
holstji01,Jim Holstein,6-3,180,F-G,1953,1956,1930-09-24,n
holtaw01,A.W. Holt,6-7,210,F,1971,1971,1946-08-26,n
holtomi01,Michael Holton,6-4,185,G,1985,1990,1961-08-04,n
holubdi01,Dick Holub,6-6,205,C,1948,1948,1921-10-29,n
holupjo01,Joe Holup,6-6,215,F,1957,1959,1934-02-26,n
holzmre01,Red Holzman,5-10,175,G,1949,1954,1920-08-10,y
honeyje01,Jerald Honeycutt,6-9,245,F-G,1998,1999,1974-10-20,n
honeyty01,Tyler Honeycutt,6-8,188,F,2012,2013,1990-07-15,n
hoodde01,Derek Hood,6-8,222,F,2000,2000,1976-12-22,n
hoodro01,Rodney Hood,6-8,208,G-F,2015,2022,1992-10-20,n
hoodsja01,Jalen Hood-Schifino,6-6,215,G,2024,2025,2003-06-19,n
hoopebo01,Bobby Hooper,6-0,180,G,1969,1969,1946-12-22,n
hooseca01,Carroll Hooser,6-7,230,F,1968,1968,1944-03-05,n
hooveto01,Tom Hoover,6-9,230,C,1964,1969,1941-01-23,n
hopkibo01,Bob Hopkins,6-8,205,C-F,1957,1960,1934-11-03,n
hoppeda01,Dave Hoppen,6-11,235,C-F,1988,1993,1964-03-13,n
hopsode01,Dennis Hopson,6-5,200,G-F,1988,1992,1965-04-22,n
hopsosc01,Scotty Hopson,6-7,204,G,2014,2022,1989-08-08,n
horanjo01,Johnny Horan,6-8,190,F,1956,1956,1932-11-24,n
hordgce01,Cedrick Hordges,6-8,220,F-C,1981,1982,1957-01-08,n
horfoal01,Al Horford,6-9,240,C-F,2008,2025,1986-06-03,n
horfoti01,Tito Horford,7-1,245,C,1989,1994,1966-01-19,n
hornro01,Ron Horn,6-7,220,F,1962,1968,1938-05-24,n
hornaje01,Jeff Hornacek,6-4,190,G,1987,2000,1963-05-03,n
hornede01,Dennis Horner,6-9,230,F,2012,2012,1988-02-05,n
horryro01,Robert Horry,6-10,240,F,1993,2008,1970-08-25,n
hortoed01,Ed Horton,6-8,230,F,1990,1990,1967-12-17,n
hortota01,Talen Horton-Tucker,6-4,234,G-F,2020,2025,2000-11-25,n
hoskebi01,Bill Hosket,6-8,225,F-C,1969,1972,1946-12-20,n
houbrbo01,Bob Houbregs,6-8,225,C-F,1954,1958,1932-03-12,y
houseda01,Danuel House Jr.,6-6,220,G,2017,2024,1993-06-07,n
houseed01,Eddie House,6-1,180,G,2001,2011,1978-05-14,n
houstca01,Caleb Houstan,6-8,205,G-F,2023,2025,2003-01-09,n
houstal01,Allan Houston,6-6,200,G,1994,2005,1971-04-20,n
houstby01,Byron Houston,6-5,250,F,1993,1996,1969-11-22,n
hovasto01,Tom Hovasse,6-8,205,F,1995,1995,1967-01-31,n
howarbr01,Brian Howard,6-6,204,F,1992,1993,1967-10-19,n
howardw01,Dwight Howard,6-10,265,C,2005,2022,1985-12-08,n
howargr01,Greg Howard,6-9,215,F-C,1971,1972,1948-01-08,n
howarje01,Jett Howard,6-8,215,G,2024,2025,2003-09-14,n
howarjo01,Josh Howard,6-7,210,F-G,2004,2013,1980-04-28,n
howarju01,Juwan Howard,6-9,240,F-C,1995,2013,1973-02-07,n
howarma02,Markus Howard,5-10,175,G,2021,2022,1999-03-03,n
howarmo01,Mo Howard,6-2,170,G,1977,1977,1954-08-25,n
howarot01,Otis Howard,6-7,220,F,1979,1979,1956-11-05,n
howarst01,Stephen Howard,6-9,225,F,1993,1998,1970-07-15,n
howarwi01,William Howard,6-8,207,F,2020,2020,1993-10-25,n
howelba01,Bailey Howell,6-7,210,F,1960,1971,1937-01-20,y
hubbabo01,Bob Hubbard,6-6,215,C-F,1948,1949,1922-12-27,n
hubbaph01,Phil Hubbard,6-8,215,F-C,1980,1989,1956-12-13,n
hudgitr01,Trevor Hudgins,6-0,180,G,2023,2023,1999-03-23,n
hudsole01,Lester Hudson,6-3,190,G,2010,2015,1984-08-07,n
hudsolo01,Lou Hudson,6-5,210,F-G,1967,1979,1944-07-11,y
hudsotr01,Troy Hudson,6-1,170,G,1998,2008,1976-03-13,n
huertma01,Marcelo Huertas,6-3,200,G,2016,2017,1983-05-25,n
huertke01,Kevin Huerter,6-7,190,G,2019,2025,1998-08-27,n
huestjo01,Josh Huestis,6-7,230,F,2016,2018,1991-12-19,n
huffja01,Jay Huff,7-1,240,F-C,2022,2025,1998-08-25,n
huffmna01,Nate Huffman,7-1,245,C,2003,2003,1975-04-02,n
hugheri01,Alfredrick Hughes,6-5,215,F-G,1986,1986,1962-07-19,n
hugheed01,Eddie Hughes,5-10,165,G,1988,1990,1960-05-26,n
hugheel01,Elijah Hughes,6-5,215,F,2021,2022,1998-03-10,n
hugheki01,Kim Hughes,6-11,220,C,1976,1981,1952-06-04,n
hughela01,Larry Hughes,6-5,184,G,1999,2012,1979-01-23,n
hugheri02,Rick Hughes,6-9,235,F,2000,2000,1973-08-22,n
hukpoar01,Ariel Hukporti,7-0,246,C,2025,2025,2002-04-11,n
hummero01,Robbie Hummel,6-8,215,F,2014,2015,1989-03-08,n
hummejo01,John Hummer,6-9,230,F-C,1971,1976,1948-05-04,n
humphry01,Ryan Humphrey,6-8,235,F,2003,2005,1979-07-24,n
humphis01,Isaac Humphries,7-0,255,C,2019,2019,1998-01-05,n
humphja01,Jay Humphries,6-3,185,G,1985,1995,1962-10-17,n
humphkr01,Kris Humphries,6-9,235,F-C,2005,2017,1985-02-06,n
hundlho01,Hot Rod Hundley,6-4,185,G,1958,1963,1934-10-26,n
huntfe01,Feron Hunt,6-8,195,F,2022,2022,1999-07-05,n
huntebr01,Brandon Hunter,6-7,260,F,2004,2005,1980-11-24,n
huntece01,Cedric Hunter,6-0,180,G,1992,1992,1965-01-16,n
huntech01,Chris Hunter,6-11,240,F,2010,2010,1984-07-07,n
huntede01,De'Andre Hunter,6-8,225,F,2020,2025,1997-12-02,n
huntele01,Les Hunter,6-7,210,F-C,1965,1973,1942-08-16,n
hunteli01,Lindsey Hunter,6-2,170,G,1994,2010,1970-12-03,n
hunteot01,Othello Hunter,6-8,225,F,2009,2010,1986-05-28,n
hunterj01,R.J. Hunter,6-5,185,G,2016,2019,1993-10-24,n
huntest01,Steven Hunter,7-0,220,C,2002,2010,1981-10-31,n
huntevi01,Vince Hunter,6-8,208,F,2018,2018,1994-08-05,n
hurlebo01,Bobby Hurley,6-0,165,G,1994,1998,1971-06-28,n
hurlero01,Roy Hurley,6-2,170,F-G,1947,1947,1922-08-12,n
hurtma01,Matthew Hurt,6-9,235,F,2024,2024,2000-04-20,n
hustoge01,Geoff Huston,6-2,175,G,1980,1987,1957-11-08,n
hustopa01,Paul Huston,6-3,175,F,1948,1948,1925-06-02,n
hutchme01,Mel Hutchins,6-6,200,F-C,1952,1958,1928-11-22,n
hutchch01,Chandler Hutchison,6-6,210,G,2019,2022,1996-04-26,n
huttojo01,Joe Hutton,6-1,170,G,1951,1952,1928-10-06,n
hydergr01,Greg Hyder,6-6,215,F,1971,1971,1948-06-21,n
hylanbo01,Bones Hyland,6-2,173,G,2022,2025,2000-09-14,n
iavarma01,Marc Iavaroni,6-8,210,F,1983,1989,1956-09-15,n
ibakase01,Serge Ibaka,6-11,235,F-C,2010,2023,1989-09-18,n
ighodos01,Oso Ighodaro,6-10,235,F,2025,2025,2002-07-14,n
iguodan01,Andre Iguodala,6-6,215,F-G,2005,2023,1984-01-28,n
ilgauzy01,Zydrunas Ilgauskas,7-3,238,C,1998,2011,1975-06-05,n
ilicmi01,Mile Ilić,7-1,230,C,2007,2007,1984-06-02,n
mbengdj01,D.J. Mbenga,7-0,245,C,2005,2011,1980-12-30,n
ilyaser01,Ersan İlyasova,6-9,235,F,2007,2021,1987-05-15,n
imhofda01,Darrall Imhoff,6-10,220,C,1961,1972,1938-10-11,n
ingelto01,Tom Ingelsby,6-3,180,G,1974,1976,1951-02-12,n
inglejo01,Joe Ingles,6-8,220,F-G,2015,2025,1987-10-02,n
